,ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
5015,TDOC,"Teladoc Health, Inc.",stocks,us,XNYS,CS,True,usd,0001477449,BBG0019T5SG0,BBG001TG5PC6,2022-01-26T00:00:00Z
5016,TDS,Telephone and Data Systems Inc.,stocks,us,XNYS,CS,True,usd,0001051512,BBG000BV0VK7,BBG001S5WM29,2022-01-26T00:00:00Z
5017,TDUP,ThredUp Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001484778,BBG001PG5WQ0,BBG001V1BJ88,2022-01-26T00:00:00Z
5018,TDW,"Tidewater, Inc.",stocks,us,XNYS,CS,True,usd,0000098222,BBG00HBQ35R8,BBG00HBQ36G8,2022-01-26T00:00:00Z
5019,TDY,Teledyne Technologies Incorporated,stocks,us,XNYS,CS,True,usd,0001094285,BBG000BMT9T6,BBG001SDK336,2022-01-26T00:00:00Z
5020,TEAM,Atlassian Corporation Plc Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001650372,,,2022-01-26T00:00:00Z
5021,TECH,Bio-Techne Corp.,stocks,us,XNAS,CS,True,usd,0000842023,BBG000C15114,BBG001S66C28,2022-01-26T00:00:00Z
5022,TECK,Teck Resources Limited,stocks,us,XNYS,CS,True,usd,0000886986,BBG000BCS9D6,BBG001S60LH8,2022-01-26T00:00:00Z
5023,TEKK,Tekkorp Digital Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001822027,,,2022-01-26T00:00:00Z
5024,TEL,TE CONNECTIVITY LTD,stocks,us,XNYS,CS,True,usd,0001385157,,,2022-01-26T00:00:00Z
5025,TELA,"TELA Bio, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001561921,BBG004CH7Z50,BBG004CH7Z69,2022-01-26T00:00:00Z
5026,TELL,Tellurian Inc.,stocks,us,XASE,CS,True,usd,0000061398,BBG000CS2ZS4,BBG001S5TB09,2022-01-26T00:00:00Z
5027,TEN,Tenneco Inc. Class A Voting Common Stock,stocks,us,XNYS,CS,True,usd,0001024725,BBG000BJB6R0,BBG001S8GM94,2022-01-26T00:00:00Z
5028,TENB,"Tenable Holdings, Inc.",stocks,us,XNAS,CS,True,usd,0001660280,BBG00LBLCD02,BBG00LBLCDR3,2022-01-26T00:00:00Z
5029,TENX,"Tenax Therapeutics, Inc.",stocks,us,XNAS,CS,True,usd,0000034956,BBG000BJ6R36,BBG001S78GM3,2022-01-26T00:00:00Z
5030,TER,"Teradyne, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000097210,BBG000BV4DR6,BBG001S5WMZ3,2022-01-26T00:00:00Z
5031,TERN,"Terns Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001831363,BBG00KK1SJ08,BBG00KK1SJ17,2022-01-26T00:00:00Z
5032,TESS,Tessco Technologies Inc,stocks,us,XNAS,CS,True,usd,0000927355,BBG000DD8XF9,BBG001S878T3,2022-01-26T00:00:00Z
5033,TETC,Tech and Energy Transition Corporation Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001840920,BBG00ZH9R8L4,BBG00ZH9R9F9,2022-01-26T00:00:00Z
5034,TEX,Terex Corporation,stocks,us,XNYS,CS,True,usd,0000097216,BBG000C7B436,BBG001S6PZQ0,2022-01-26T00:00:00Z
5035,TFC,Truist Financial Corporation,stocks,us,XNYS,CS,True,usd,0000092230,BBG000BYYLS8,BBG001S5YYC0,2022-01-26T00:00:00Z
5036,TFFP,"TFF Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001733413,BBG00KHKGQ98,BBG00KHKGQB5,2022-01-26T00:00:00Z
5037,TFII,TFI International Inc.,stocks,us,XNYS,CS,True,usd,0001588823,BBG000G5FQQ8,BBG001SCQG15,2022-01-26T00:00:00Z
5038,TFSL,TFS Financial Corporation,stocks,us,XNAS,CS,True,usd,0001381668,BBG000F7GST7,BBG001SKZF64,2022-01-26T00:00:00Z
5039,TFX,Teleflex Incorporated,stocks,us,XNYS,CS,True,usd,0000096943,BBG000BV59Y6,BBG001S5WNP2,2022-01-26T00:00:00Z
5040,TG,Tredegar Corporation,stocks,us,XNYS,CS,True,usd,0000850429,BBG000BLVNB3,BBG001S5S647,2022-01-26T00:00:00Z
5041,TGA,Transglobe Energy Corp,stocks,us,XNAS,CS,True,usd,0000736744,BBG000C500Q5,BBG001S6NBH5,2022-01-26T00:00:00Z
5042,TGB,Taseko Mines Limited,stocks,us,XASE,CS,True,usd,0000878518,BBG000BCTV91,BBG001S60ML1,2022-01-26T00:00:00Z
5043,TGH,Textainer Group Holdings limited,stocks,us,XNYS,CS,True,usd,0001413159,,,2022-01-26T00:00:00Z
5044,TGI,"Triumph Group, Inc.",stocks,us,XNYS,CS,True,usd,0001021162,BBG000BM7L13,BBG001S6MWK6,2022-01-26T00:00:00Z
5045,TGLS,Tecnoglass Inc.,stocks,us,XNAS,CS,True,usd,0001534675,,,2022-01-26T00:00:00Z
5046,TGNA,TEGNA Inc.,stocks,us,XNYS,CS,True,usd,0000039899,BBG000BK5DP1,BBG001S5RHD4,2022-01-26T00:00:00Z
5047,TGT,Target Corporation,stocks,us,XNYS,CS,True,usd,0000027419,BBG000FWB7P7,BBG001SC0K41,2022-01-26T00:00:00Z
5048,TGTX,"TG Therapeutics, Inc.",stocks,us,XNAS,CS,True,usd,0001001316,BBG000FVZQY1,BBG001S8NH06,2022-01-26T00:00:00Z
5049,TGVC,TG Venture Acquisition Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001865191,BBG0124SYCJ4,BBG0124SYDC9,2022-01-26T00:00:00Z
5050,TH,Target Hospitality Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001712189,BBG00K7K3474,BBG00K7K34Y4,2022-01-26T00:00:00Z
5051,THAC,Thrive Acquisition Corporation Class A ordinary shares,stocks,us,XNAS,CS,True,usd,0001863685,,,2022-01-26T00:00:00Z
5052,THC,Tenet Healthcare Corporation New,stocks,us,XNYS,CS,True,usd,0000070318,BBG000CPHYL4,BBG001S70FY0,2022-01-26T00:00:00Z
5053,THCA,Tuscan Holdings Corp. II Common Stock,stocks,us,XNAS,CS,True,usd,0001773087,BBG00PNW1RM3,BBG00PNW1RN2,2022-01-26T00:00:00Z
5054,THCP,"Thunder Bridge Capital Partners IV, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001843993,BBG00ZVC1Q75,BBG00ZVC1Q84,2022-01-26T00:00:00Z
5055,THFF,First Financial Corp/Indiana,stocks,us,XNAS,CS,True,usd,0000714562,BBG000CDH213,BBG001S6TD85,2022-01-26T00:00:00Z
5056,THG,"The Hanover Insurance Group, Inc.",stocks,us,XNYS,CS,True,usd,0000944695,BBG000FJH8W0,BBG001S8KZF3,2022-01-26T00:00:00Z
5057,THM,"International Tower Hill Mines, Ltd.",stocks,us,XASE,CS,True,usd,0001134115,BBG000C7YJS1,BBG001S6QLK6,2022-01-26T00:00:00Z
5058,THMO,"ThermoGenesis Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000811212,BBG000BMXK98,BBG001S5SMT5,2022-01-26T00:00:00Z
5059,THO,"Thor Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000730263,BBG000BV6R84,BBG001S5WPH6,2022-01-26T00:00:00Z
5060,THR,"THERMON GROUP HOLDINGS, INC.",stocks,us,XNYS,CS,True,usd,0001489096,BBG001HNSYT2,BBG001V0BDC8,2022-01-26T00:00:00Z
5061,THRM,Gentherm Inc,stocks,us,XNAS,CS,True,usd,0000903129,BBG000BQDGC6,BBG001SF8XY5,2022-01-26T00:00:00Z
5062,THRN,"Thorne Healthtech, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001844280,BBG011VMRSG5,BBG011VMRT91,2022-01-26T00:00:00Z
5063,THRX,"Theseus Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001745020,BBG00Z0GRC55,BBG00Z0GRC64,2022-01-26T00:00:00Z
5064,THRY,"Thryv Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001556739,BBG00FWL3J63,BBG00FWL3JY2,2022-01-26T00:00:00Z
5065,THS,"Treehouse Foods, Inc.",stocks,us,XNYS,CS,True,usd,0001320695,BBG000GQGJT4,BBG001SP0625,2022-01-26T00:00:00Z
5066,THTX,Theratechnologies Inc. Common,stocks,us,XNAS,CS,True,usd,0001512717,BBG000BCCH72,BBG001S660Q8,2022-01-26T00:00:00Z
5067,TIG,"Trean Insurance Group, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001801754,BBG00VM3JWP2,BBG00VM3JWZ1,2022-01-26T00:00:00Z
5068,TIGO,Millicom International Cellular S.A. Common Stock,stocks,us,XNAS,CS,True,usd,0000912958,,,2022-01-26T00:00:00Z
5069,TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001756699,BBG00NG4GW96,BBG00NG4GWB3,2022-01-26T00:00:00Z
5070,TIL,"Instil Bio, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001789769,BBG00ZGYN521,BBG00ZGYN5X7,2022-01-26T00:00:00Z
5071,TILE,Interface Inc,stocks,us,XNAS,CS,True,usd,0000715787,BBG000BLTV73,BBG001S5S5S3,2022-01-26T00:00:00Z
5072,TINV,Tiga Acquisition Corp.,stocks,us,XNYS,CS,True,usd,0001820144,,,2022-01-26T00:00:00Z
5073,TIOA,Tio Tech A Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0001846163,,,2022-01-26T00:00:00Z
5074,TIPT,Tiptree Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001393726,BBG000R2RWP8,BBG001ST0XR1,2022-01-26T00:00:00Z
5075,TIRX,TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001782941,,,2022-01-26T00:00:00Z
5076,TISI,"Team, Inc.",stocks,us,XNYS,CS,True,usd,0000318833,BBG000BVCV15,BBG001S5WRW5,2022-01-26T00:00:00Z
5077,TITN,Titan Machinery Inc.,stocks,us,XNAS,CS,True,usd,0001409171,BBG000RNMKR1,BBG001STZCF2,2022-01-26T00:00:00Z
5078,TIVC,"Tivic Health Systems, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001787740,BBG00PT2YC04,BBG00PT2YC13,2022-01-26T00:00:00Z
5079,TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,stocks,us,XNYS,CS,True,usd,0001825155,BBG00HVKRH60,BBG00YTSTFR8,2022-01-26T00:00:00Z
5080,TJX,"TJX Companies, Inc. (The)",stocks,us,XNYS,CS,True,usd,0000109198,BBG000BV8DN6,BBG001S5WQ93,2022-01-26T00:00:00Z
5081,TK,Teekay Corporation,stocks,us,XNYS,CS,True,usd,0000911971,,,2022-01-26T00:00:00Z
5082,TKAT,"Takung Art Co., Ltd.",stocks,us,XASE,CS,True,usd,0001491487,BBG00202QNG4,BBG00202QP88,2022-01-26T00:00:00Z
5083,TKNO,"Alpha Teknova, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001850902,BBG00201BVN6,BBG00201BVP4,2022-01-26T00:00:00Z
5084,TKR,The Timken Company,stocks,us,XNYS,CS,True,usd,0000098362,BBG000BV95H9,BBG001S5WQK0,2022-01-26T00:00:00Z
5085,TLGA,TLG Acquisition One Corp.,stocks,us,XNYS,CS,True,usd,0001827871,BBG00YZF3SH0,BBG00YZF3TC3,2022-01-26T00:00:00Z
5086,TLGY,TLGY Acquisition Corporation Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0001879814,,,2022-01-26T00:00:00Z
5087,TLIS,Talis Biomedical Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001584751,BBG00Y9D99K6,BBG00Y9D99L5,2022-01-26T00:00:00Z
5088,TLMD,"SOC Telemed, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001791091,BBG00QZ4V1Q0,BBG00QZ4V1R9,2022-01-26T00:00:00Z
5089,TLRY,"Tilray Brands, Inc. Class 2 Common Stock",stocks,us,XNAS,CS,True,usd,0001731348,BBG00L7XTP60,BBG00L7XTPY9,2022-01-26T00:00:00Z
5090,TLS,Telos Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0000320121,BBG000BK34C7,BBG001S7W4K5,2022-01-26T00:00:00Z
5091,TLSA,Tiziana Life Sciences Ltd. Common Shares,stocks,us,XNAS,CS,True,usd,0001723069,,,2022-01-26T00:00:00Z
5092,TLYS,Tilly's Inc.,stocks,us,XNYS,CS,True,usd,0001524025,BBG001VGVJF5,BBG001VGVK71,2022-01-26T00:00:00Z
5093,TMAC,The Music Acquisition Corporation,stocks,us,XNYS,CS,True,usd,0001835236,BBG00YZ2S564,BBG00YZ2S644,2022-01-26T00:00:00Z
5094,TMBR,"Timber Pharmaceuticals, Inc.",stocks,us,XASE,CS,True,usd,0001504167,BBG001QL85J2,BBG001V1HQM0,2022-01-26T00:00:00Z
5095,TMC,TMC the metals company Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001798562,BBG00SMMWMM7,BBG00SMMWMN6,2022-01-26T00:00:00Z
5096,TMCI,"Treace Medical Concepts, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001630627,BBG00GQKR6M4,BBG00GQKR6N3,2022-01-26T00:00:00Z
5097,TMDI,Titan Medical Inc. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0000840551,BBG000Q2MX27,BBG001SRP223,2022-01-26T00:00:00Z
5098,TMDX,"TransMedics Group, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001756262,BBG00NZ6J685,BBG00NZ6J701,2022-01-26T00:00:00Z
5099,TMHC,Taylor Morrison Home Corporation Common Stock,stocks,us,XNYS,CS,True,usd,0001562476,BBG003PGJHP5,BBG003PGJJF2,2022-01-26T00:00:00Z
5100,TMKR,Tastemaker Acquisition Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001821606,BBG00XRTCHR4,BBG00XRTCHS3,2022-01-26T00:00:00Z
5101,TMKRW,Tastemaker Acquisition Corp. Warrant to purchase Class A common stock,stocks,us,XNAS,CS,True,usd,0001821606,BBG00ZCVVN96,,2022-01-26T00:00:00Z
5102,TMO,"Thermo Fisher Scientific, Inc.",stocks,us,XNYS,CS,True,usd,0000097745,BBG000BVDLH9,BBG001S5WS08,2022-01-26T00:00:00Z
5103,TMP,Tompkins Financial Corporation,stocks,us,XASE,CS,True,usd,0001005817,BBG000F61H73,BBG001S9JTL0,2022-01-26T00:00:00Z
5104,TMPM,Turmeric Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001823524,,,2022-01-26T00:00:00Z
5105,TMQ,Trilogy Metals Inc,stocks,us,XASE,CS,True,usd,0001543418,BBG0028693P0,BBG0028693Q9,2022-01-26T00:00:00Z
5106,TMST,TIMKENSTEEL CORPORATION,stocks,us,XNYS,CS,True,usd,0001598428,BBG0057SF1Z2,BBG0057SF208,2022-01-26T00:00:00Z
5107,TMUS,"T-Mobile US, Inc.",stocks,us,XNAS,CS,True,usd,0001283699,BBG000NDV1D4,BBG001SKR9Y6,2022-01-26T00:00:00Z
5108,TMX,"Terminix Global Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001428875,BBG002WMH2F2,BBG002WMH2G1,2022-01-26T00:00:00Z
5109,TNC,TENNANT COMPANY,stocks,us,XNYS,CS,True,usd,0000097134,BBG000G1X8W0,BBG001SCHFK6,2022-01-26T00:00:00Z
5110,TNDM,"Tandem Diabetes Care, Inc.",stocks,us,XNAS,CS,True,usd,0001438133,BBG0019V9M65,BBG001TG5QC4,2022-01-26T00:00:00Z
5111,TNET,"TRINET GROUP, INC.",stocks,us,XNYS,CS,True,usd,0000937098,BBG000BR2040,BBG001SDZPT3,2022-01-26T00:00:00Z
5112,TNGX,"Tango Therapeutics, Inc.",stocks,us,XNAS,CS,True,usd,0001819133,BBG00WFDDRS0,BBG00WFDDSK6,2022-01-26T00:00:00Z
5113,TNK,Teekay Tankers Ltd.,stocks,us,XNYS,CS,True,usd,0001419945,,,2022-01-26T00:00:00Z
5114,TNL,Travel + Leisure Co.,stocks,us,XNYS,CS,True,usd,0001361658,BBG000DQC7P1,BBG001SN4127,2022-01-26T00:00:00Z
5115,TNP,Tsakos Energy Navigation Ltd.,stocks,us,XNYS,CS,True,usd,0001166663,,,2022-01-26T00:00:00Z
5116,TNXP,Tonix Pharmaceuticals Holding Corp.,stocks,us,XNAS,CS,True,usd,0001430306,BBG000LG8XM5,BBG001T49NZ9,2022-01-26T00:00:00Z
5117,TNYA,"Tenaya Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001858848,BBG00FPMK2S3,BBG00FPMK2T2,2022-01-26T00:00:00Z
5118,TOAC,Talon 1 Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001860482,,,2022-01-26T00:00:00Z
5119,TOI,"The Oncology Institute, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001799191,BBG00S5H21H2,BBG00S5H21J0,2022-01-26T00:00:00Z
5120,TOL,"Toll Brothers, Inc.",stocks,us,XNYS,CS,True,usd,0000794170,BBG000BVHBM1,BBG001S5WT15,2022-01-26T00:00:00Z
5121,TOMZ,"TOMI Environmental Solutions, Inc.",stocks,us,XNAS,CS,True,usd,0000314227,BBG000GHLG23,BBG001T2XX75,2022-01-26T00:00:00Z
5122,TOPS,"TOP Ships, Inc.",stocks,us,XNAS,CS,True,usd,0001296484,,,2022-01-26T00:00:00Z
5123,TOST,"Toast, Inc.",stocks,us,XNYS,CS,True,usd,0001650164,BBG00BTJVK94,BBG00BTJVKB1,2022-01-26T00:00:00Z
5124,TOWN,Towne Bank,stocks,us,XNAS,CS,True,usd,0001170279,BBG000BBSC23,BBG001S5WTN1,2022-01-26T00:00:00Z
5125,TPB,"Turning Point Brands, Inc.",stocks,us,XNYS,CS,True,usd,0001290677,BBG000V76MQ6,BBG001T99T94,2022-01-26T00:00:00Z
5126,TPBA,TPB Acquisition Corporation I Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0001847090,,,2022-01-26T00:00:00Z
5127,TPC,Tutor Perini Corporation,stocks,us,XNYS,CS,True,usd,0000077543,BBG000BQXHV1,BBG001S5V297,2022-01-26T00:00:00Z
5128,TPG,TPG Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001880661,BBG0145FSNR1,BBG0145FSQD9,2022-01-26T00:00:00Z
5129,TPGY,TPG Pace Beneficial Finance Corp.,stocks,us,XNYS,CS,True,usd,0001819399,,,2022-01-26T00:00:00Z
5130,TPH,"Tri Pointe Homes, Inc.",stocks,us,XNYS,CS,True,usd,0001561680,BBG0016YQTR5,BBG001TCN6V6,2022-01-26T00:00:00Z
5131,TPHS,Trinity Place Holdings Inc.com,stocks,us,XASE,CS,True,usd,0000724742,BBG003D482W2,BBG003D482X1,2022-01-26T00:00:00Z
5132,TPIC,"TPI Composites, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001455684,BBG0016MQ7C5,BBG001TCHC68,2022-01-26T00:00:00Z
5133,TPL,Texas Pacific Land Corporation,stocks,us,XNYS,CS,True,usd,0001811074,BBG00YRJXKB1,BBG00YRJXKC0,2022-01-26T00:00:00Z
5134,TPR,"Tapestry, Inc. Common Stock",stocks,us,XNYS,CS,True,usd,0001116132,BBG000BY29C7,BBG001SFH7D5,2022-01-26T00:00:00Z
5135,TPST,"Tempest Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001544227,BBG002NDK339,BBG002NDK348,2022-01-26T00:00:00Z
5136,TPTX,"Turning Point Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001595893,BBG00NPL9WH7,BBG00NPL9X85,2022-01-26T00:00:00Z
5137,TPVG,TRIPLEPOINT VENTURE GROWTH BDC CORP.,stocks,us,XNYS,CS,True,usd,0001580345,BBG005GXFKJ7,BBG005GXFKK5,2022-01-26T00:00:00Z
5138,TPX,"TEMPUR SEALY INTERNATIONAL, INC.",stocks,us,XNYS,CS,True,usd,0001206264,BBG000GHLDR3,BBG001SH81D4,2022-01-26T00:00:00Z
5139,TR,"Tootsie Roll Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000098677,BBG000BVJNQ9,BBG001S5WV29,2022-01-26T00:00:00Z
5140,TRAQ,Trine II Acquisition Corp.,stocks,us,XNYS,CS,True,usd,0001841230,,,2022-01-26T00:00:00Z
5141,TRC,Tejon Ranch Co.,stocks,us,XNYS,CS,True,usd,0000096869,BBG000BVK3V5,BBG001S5WV65,2022-01-26T00:00:00Z
5142,TRCA,Twin Ridge Capital Acquisition Corp.,stocks,us,XNYS,CS,True,usd,0001840353,,,2022-01-26T00:00:00Z
5143,TRDA,"Entrada Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001689375,BBG00MTSMC16,BBG00MTSMC25,2022-01-26T00:00:00Z
5144,TREB,Trebia Acquisition Corp.,stocks,us,XNYS,CS,True,usd,0001805833,,,2022-01-26T00:00:00Z
5145,TREC,Trecora Resources,stocks,us,XNYS,CS,True,usd,0000007039,BBG000BCC6X7,BBG001S5NVD7,2022-01-26T00:00:00Z
5146,TREE,"LendingTree, Inc.",stocks,us,XNAS,CS,True,usd,0001434621,BBG000GZYD62,BBG001SP2FG8,2022-01-26T00:00:00Z
5147,TREX,"Trex Company, Inc.",stocks,us,XNYS,CS,True,usd,0001069878,BBG000BTGKK9,BBG001SB6TV8,2022-01-26T00:00:00Z
5148,TRGP,Targa Resources Corp.,stocks,us,XNYS,CS,True,usd,0001389170,BBG0015XMW40,BBG001TC94B9,2022-01-26T00:00:00Z
5149,TRHC,"Tabula Rasa HealthCare, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001651561,BBG00BT7PPY8,BBG00BT7PPZ7,2022-01-26T00:00:00Z
5150,TRI,Thomson Reuters Corporation,stocks,us,XNYS,CS,True,usd,0001075124,BBG000BBS9F6,BBG001S5WSW3,2022-01-26T00:00:00Z
5151,TRIN,Trinity Capital Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001786108,BBG00T6WFZ96,BBG00T6WFZK3,2022-01-26T00:00:00Z
5152,TRIP,"TripAdvisor, Inc.",stocks,us,XNAS,CS,True,usd,0001526520,BBG001M8HHB7,BBG001V10VR2,2022-01-26T00:00:00Z
5153,TRIS,Tristar Acquisition I Corp.,stocks,us,XNYS,CS,True,usd,0001852736,,,2022-01-26T00:00:00Z
5154,TRIT,"Triterras, Inc. Class A Ordinary Shares",stocks,us,XNAS,CS,True,usd,0001819876,,,2022-01-26T00:00:00Z
5155,TRKA,"Troika Media Group, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001021096,BBG00LLKH1Z6,BBG00LLKH202,2022-01-26T00:00:00Z
5156,TRMB,Trimble Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0000864749,BBG000BNPS52,BBG001S5SZP0,2022-01-26T00:00:00Z
5157,TRMD,TORM plc Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001655891,,,2022-01-26T00:00:00Z
5158,TRMK,Trustmark Corp,stocks,us,XNAS,CS,True,usd,0000036146,BBG000C3SB31,BBG001S6JGT6,2022-01-26T00:00:00Z
5159,TRN,"Trinity Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000099780,BBG000BVL2G3,BBG001S5WVT0,2022-01-26T00:00:00Z
5160,TRNO,Terreno Realty Corporation,stocks,us,XNYS,CS,True,usd,0001476150,BBG000PV3J62,BBG001T60PW1,2022-01-26T00:00:00Z
5161,TRNS,Transcat Inc,stocks,us,XNAS,CS,True,usd,0000099302,BBG000BVLWW9,BBG001S5WVW6,2022-01-26T00:00:00Z
5162,TRON,Corner Growth Acquisition Corp. 2 Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0001847513,,,2022-01-26T00:00:00Z
5163,TROO,"TROOPS, Inc. Ordinary Shares",stocks,us,XNAS,CS,True,usd,0001412095,,,2022-01-26T00:00:00Z
5164,TROW,T Rowe Price Group Inc,stocks,us,XNAS,CS,True,usd,0001113169,BBG000BVMPN3,BBG001S5WW18,2022-01-26T00:00:00Z
5165,TROX,TRONOX LIMITED CL A ORDINARY SHARES,stocks,us,XNYS,CS,True,usd,0001530804,,,2022-01-26T00:00:00Z
5166,TRP,TC Energy Corporation,stocks,us,XNYS,CS,True,usd,0001232384,BBG000BVN235,BBG001S5WW27,2022-01-26T00:00:00Z
5167,TRQ,Turquoise Hill Resources Ltd,stocks,us,XNYS,CS,True,usd,0001158041,BBG000KKY9S5,BBG001SCZ0F5,2022-01-26T00:00:00Z
5168,TRS,Trimas Corporation,stocks,us,XNAS,CS,True,usd,0000842633,BBG000C1NCH3,BBG001SKRBD4,2022-01-26T00:00:00Z
5169,TRST,Trustco Bank Corp NY,stocks,us,XNAS,CS,True,usd,0000357301,BBG000BVNVQ6,BBG001S5WWG2,2022-01-26T00:00:00Z
5170,TRT,Trio-Tech International,stocks,us,XASE,CS,True,usd,0000732026,BBG000FDTLH8,BBG001SB2CQ5,2022-01-26T00:00:00Z
5171,TRTL,TortoiseEcofin Acquisition Corp. III,stocks,us,XNYS,CS,True,usd,0001847112,,,2022-01-26T00:00:00Z
5172,TRTN,Triton International Limited,stocks,us,XNYS,CS,True,usd,0001660734,,,2022-01-26T00:00:00Z
5173,TRTX,"TPG RE Finance Trust, Inc. Common Stock",stocks,us,XNYS,CS,True,usd,0001630472,BBG00GKJ8C78,BBG00GKJ8CY8,2022-01-26T00:00:00Z
5174,TRU,TransUnion,stocks,us,XNYS,CS,True,usd,0001552033,BBG002Q7J5Z1,BBG002Q7J607,2022-01-26T00:00:00Z
5175,TRUE,"TrueCar, Inc.",stocks,us,XNAS,CS,True,usd,0001327318,BBG001P6MYV3,BBG001V18W74,2022-01-26T00:00:00Z
5176,TRUP,"Trupanion, Inc.",stocks,us,XNAS,CS,True,usd,0001371285,BBG002BC7WC5,BBG002BC7WF2,2022-01-26T00:00:00Z
5177,TRV,"The Travelers Companies, Inc.",stocks,us,XNYS,CS,True,usd,0000086312,BBG000BJ81C1,BBG001S5R103,2022-01-26T00:00:00Z
5178,TRVI,"Trevi Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001563880,BBG003QGQRB9,BBG003QGQRC8,2022-01-26T00:00:00Z
5179,TRVN,"Trevena, Inc.",stocks,us,XNAS,CS,True,usd,0001429560,BBG001J1BLF9,BBG001V0FS04,2022-01-26T00:00:00Z
5180,TRX,Tanzanian Gold Corporation,stocks,us,XASE,CS,True,usd,0001173643,BBG000BTZ1B0,BBG001S7K614,2022-01-26T00:00:00Z
5181,TSAT,Telesat Corporation Class A Common Shares and Class B Variable Voting Shares,stocks,us,XNAS,CS,True,usd,0001845840,BBG0120Q2VD1,BBG0120Q2VF9,2022-01-26T00:00:00Z
5182,TSBK,Timberland Bancorp Inc,stocks,us,XNAS,CS,True,usd,0001046050,BBG000C0B093,BBG001S87HN9,2022-01-26T00:00:00Z
5183,TSC,"TriState Capital Holdings, Inc.",stocks,us,XNAS,CS,True,usd,0001380846,BBG000RJTN15,BBG001STR4S5,2022-01-26T00:00:00Z
5184,TSCO,Tractor Supply Co,stocks,us,XNAS,CS,True,usd,0000916365,BBG000BLXZN1,BBG001S7K017,2022-01-26T00:00:00Z
5185,TSE,Trinseo PLC,stocks,us,XNYS,CS,True,usd,0001519061,,,2022-01-26T00:00:00Z
5186,TSEM,Tower Semiconductor Ltd,stocks,us,XNAS,CS,True,usd,0000928876,,,2022-01-26T00:00:00Z
